index	story_id	firm	title	link	published	snippet	source	firm_in_title	query_string
2	16654142348962460044	JP MorganJP MorganJP MorganJP MorganJP MorganJP MorganJP MorganJP MorganJP MorganJP MorganJP MorganJP MorganJP MorganJP MorganJP MorganJP Morgan	JPMorgan entices Jamie Dimon with &quot;special&quot; stock award to stay as CEO	https://www.cityam.com/jpmorgan-entices-jamie-dimon-with-special-stock-award-to-stay-as-ceo/&ct=ga&cd=CAIyHjMwODJiODJlYWM3MDZiZTA6Y28udWs6ZW46R0I6Ug&usg=AFQjCNHHvhaQJNFU8J1JCg8zv3MBD29e4Q	2021-07-21T07:07:30Z	Dimon has led JP Morgan for over a decade, turning the bank into a global behemoth through crisis-era acquisitions and opportunistic market share&nbsp;...	cityam.com	1.0	"""jp morgan"""
3	18086069611750215914	JP MorganJP MorganJP MorganJP MorganJP MorganJP MorganJP MorganJP MorganJP MorganJP MorganJP MorganJP MorganJP MorganJP MorganJP MorganJP Morgan	Oil retreats on surprise rise in US stocks, weakening demand outlook	https://www.zawya.com/mena/en/markets/story/Oil_retreats_on_surprise_rise_in_US_stocks_weakening_demand_outlook-TR20210721nL1N2OX06GX2/&ct=ga&cd=CAIyHjMwODJiODJlYWM3MDZiZTA6Y28udWs6ZW46R0I6Ug&usg=AFQjCNFRwA7Dr1d7kPEc3Bd31Ct1fo6wSA	2021-07-21T06:45:00Z	... travel season is behind us,&quot; analysts at JP Morgan said in a note. (Reporting by Sonali Paul in Melbourne and Roslan Khasawneh in Singapore.	zawya.com	0.0	"""jp morgan"""
4	747024776380721950	JP MorganJP MorganJP MorganJP MorganJP MorganJP MorganJP MorganJP MorganJP MorganJP MorganJP MorganJP MorganJP MorganJP MorganJP MorganJP Morgan	Oil retreats on surprise rise in US stocks, weakening demand outlook	https://www.zawya.com/mena/en/story/Oil_retreats_on_surprise_rise_in_US_stocks_weakening_demand_outlook-TR20210721nL1N2OX06GX2/&ct=ga&cd=CAIyHjMwODJiODJlYWM3MDZiZTA6Y28udWs6ZW46R0I6Ug&usg=AFQjCNGLD-eaDyq57U9DARv8v22KnYU4Hg	2021-07-21T06:45:00Z	... 2019 baseline as colder weather sets in for the northern hemisphere and peak travel season is behind us,&quot; analysts at JP Morgan said in a note.	zawya.com	0.0	"""jp morgan"""
5	15903882341525201316	JP MorganJP MorganJP MorganJP MorganJP MorganJP MorganJP MorganJP MorganJP MorganJP MorganJP MorganJP MorganJP MorganJP MorganJP MorganJP Morgan	FTSE 100 set to make gains, with borrowing in focus	https://uk.news.yahoo.com/ftse-100-set-gains-borrowing-055935387.html&ct=ga&cd=CAIyHjMwODJiODJlYWM3MDZiZTA6Y28udWs6ZW46R0I6Ug&usg=AFQjCNFAHCSr2WbyD-_x48e75atCA4qiKQ	2021-07-21T06:33:45Z	The report said it is understood to be lining up a financing package for a offer with JP Morgan, Goldman Sachs and BNP Paribas. Meanwhile, updates&nbsp;...	uk.news.yahoo.com	0.0	"""jp morgan"""
6	16778686838269359505	JP MorganJP MorganJP MorganJP MorganJP MorganJP MorganJP MorganJP MorganJP MorganJP MorganJP MorganJP MorganJP MorganJP MorganJP MorganJP Morgan	Myth busting: Equities are an inflation hedge	https://www.etfstream.com/features/myth-busting-equities-are-an-inflation-hedge/&ct=ga&cd=CAIyHjMwODJiODJlYWM3MDZiZTA6Y28udWs6ZW46R0I6Ug&usg=AFQjCNHYabhXL0dfZmoVyZLchIMQLXnw8w	2021-07-21T06:00:00Z	According to a recent survey of quantitative investors at a JP Morgan conference, 47% of respondents believe commodities are the most effective&nbsp;...	etfstream.com	0.0	"""jp morgan"""
7	8058426579342740749	JP MorganJP MorganJP MorganJP MorganJP MorganJP MorganJP MorganJP MorganJP MorganJP MorganJP MorganJP MorganJP MorganJP MorganJP MorganJP Morgan	JP Morgan raises year-end 2021 target for S&amp;P 500	https://www.sharecast.com/news/international-economic/jp-morgan-raises-year-end-2021-target-for-sp-500--8041771.html&ct=ga&cd=CAIyHjMwODJiODJlYWM3MDZiZTA6Y28udWs6ZW46R0I6Ug&usg=AFQjCNGAIkzWjxN-QslTA3ShsbxP0EVXlw	2021-07-20T16:52:30Z	Strategists at JP Morgan raised their year-end target for the S&amp;P 500 and told clients that they did not anticipate that the Delta Covid-19 variant would&nbsp;...	sharecast.com	1.0	"""jp morgan"""
8	10467450686181303662	JP MorganJP MorganJP MorganJP MorganJP MorganJP MorganJP MorganJP MorganJP MorganJP MorganJP MorganJP MorganJP MorganJP MorganJP MorganJP Morgan	St. Modwen says its acquirer enters loan agreement to fund deal	https://uk.investing.com/news/stock-market-news/st-modwen-says-its-acquirer-enters-loan-agreement-to-fund-deal-2420855&ct=ga&cd=CAIyHjMwODJiODJlYWM3MDZiZTA6Y28udWs6ZW46R0I6Ug&usg=AFQjCNEZQmwGAugwnq1_KghBN90XiF5uDg	2021-07-20T16:52:30Z	... a credit facility for 1.15 billion pounds ($1.57 billion) with RBC Europe Ltd, J.P. Morgan AG and United Overseas Bank Ltd, according to St. Modwen.	uk.investing.com	0.0	"""jp morgan"""
9	8751047534092003109	JP MorganJP MorganJP MorganJP MorganJP MorganJP MorganJP MorganJP MorganJP MorganJP MorganJP MorganJP MorganJP MorganJP MorganJP MorganJP Morgan	OYO secures $660m loan after “strong” investor interest	https://shorttermrentalz.com/news/oyo-tlb-loan-investors/&ct=ga&cd=CAIyHjMwODJiODJlYWM3MDZiZTA6Y28udWs6ZW46R0I6Ug&usg=AFQjCNF6kopH-Cem0uzFZTLtg-Yz7Ke2hg	2021-07-20T16:18:45Z	... loan, including nominal repayment over five to eight years, and was arranged predominantly by JP Morgan, Deutsche Bank, and Mizuho Securities.	shorttermrentalz.com	0.0	"""jp morgan"""
10	16214831480894828831	JP MorganJP MorganJP MorganJP MorganJP MorganJP MorganJP MorganJP MorganJP MorganJP MorganJP MorganJP MorganJP MorganJP MorganJP MorganJP Morgan	Barclays names new investment bank heads	https://www.cityam.com/barclays-names-new-investment-bank-heads/&ct=ga&cd=CAIyHjMwODJiODJlYWM3MDZiZTA6Y28udWs6ZW46R0I6Ug&usg=AFQjCNFcw2s1gdLlR27MCjAf3JUVWfawJA	2021-07-20T15:45:00Z	Rival US banks such as JP Morgan and Goldman Sachs have in recent weeks smashed analysts&#39; estimates for first-half profits, buoyed by record&nbsp;...	cityam.com	0.0	"""jp morgan"""
11	10091178364538119701	JP MorganJP MorganJP MorganJP MorganJP MorganJP MorganJP MorganJP MorganJP MorganJP MorganJP MorganJP MorganJP MorganJP MorganJP MorganJP Morgan	JP Morgan Poaches Top Banker from UBS	https://www.finews.com/news/english-news/47141-reinout-boettcher-jp-morgan-ubs-dorothee-blessing-switzerland&ct=ga&cd=CAIyHjMwODJiODJlYWM3MDZiZTA6Y28udWs6ZW46R0I6Ug&usg=AFQjCNFkKCcT6B09ZMsn5JG_UNoNXZDbHQ	2021-07-20T15:00:00Z	Reinout Böttcher (pictured below) is moving on after more than two decades at UBS to become J.P. Morgan&#39;s vice chair of EMEA Investment Banking&nbsp;...	finews.com	1.0	"""jp morgan"""
12	2924320011807463064	JP MorganJP MorganJP MorganJP MorganJP MorganJP MorganJP MorganJP MorganJP MorganJP MorganJP MorganJP MorganJP MorganJP MorganJP MorganJP Morgan	Barclays appoints new co-heads of investment banking	https://uk.news.yahoo.com/barclays-appoints-co-heads-investment-143313903.html&ct=ga&cd=CAIyHjMwODJiODJlYWM3MDZiZTA6Y28udWs6ZW46R0I6Ug&usg=AFQjCNE6iOoLH9BxkpZQB3BeaFg4to5McA	2021-07-20T14:49:06Z	Rival U.S. banks such as JP Morgan and Goldman Sachs have in recent weeks smashed analysts&#39; estimates for first-half profits, buoyed by record&nbsp;...	uk.news.yahoo.com	0.0	"""jp morgan"""
13	17394563837672344707	JP MorganJP MorganJP MorganJP MorganJP MorganJP MorganJP MorganJP MorganJP MorganJP MorganJP MorganJP MorganJP MorganJP MorganJP MorganJP Morgan	Trading on track at Wise	https://www.sharecast.com/news/news-and-announcements/trading-on-track-at-wise--8041305.html&ct=ga&cd=CAIyHjMwODJiODJlYWM3MDZiZTA6Y28udWs6ZW46R0I6Ug&usg=AFQjCNFQEb2Igx16e4yNkkJ6Vvrl8FPGwA	2021-07-20T12:10:53Z	JP Morgan raises year-end 2021 target for S&amp;P 500 ... Strategists at JP Morgan raised their year-end target for the S&amp;P 500 and told clients that they did&nbsp;...	sharecast.com	0.0	"""jp morgan"""
14	8959731975533902291	JP MorganJP MorganJP MorganJP MorganJP MorganJP MorganJP MorganJP MorganJP MorganJP MorganJP MorganJP MorganJP MorganJP MorganJP MorganJP Morgan	UK drinks makers bet on summer splurge after pandemic drought	https://uk.finance.yahoo.com/news/tonic-maker-fevertree-raises-revenue-064407230.html&ct=ga&cd=CAIyHjMwODJiODJlYWM3MDZiZTA6Y28udWs6ZW46R0I6Ug&usg=AFQjCNHbY-VVRDmfUeaD1AXDCPqAbQKLxA	2021-07-20T06:56:12Z	J.P.Morgan analysts said Fevertree&#39;s caution may make some investors wary of the 2022 outlook. Sales to retail outlets, or off-trade, were strong&nbsp;...	uk.finance.yahoo.com	0.0	"""jp morgan"""
15	15301535185452698561	JP MorganJP MorganJP MorganJP MorganJP MorganJP MorganJP MorganJP MorganJP MorganJP MorganJP MorganJP MorganJP MorganJP MorganJP MorganJP Morgan	European stocks steady after Delta fuels global rout	https://uk.sports.yahoo.com/news/asian-markets-extend-global-retreat-031816863.html&ct=ga&cd=CAIyHjMwODJiODJlYWM3MDZiZTA6Y28udWs6ZW46R0I6Ug&usg=AFQjCNExC-CPmdYBIVe-SLiFf3LCGlg-4Q	2021-07-20T03:31:49Z	... against the Delta variant, according to the latest hospitalisation and mortality statistics,&quot; remarked JP Morgan Asset Management&#39;s Tai Hui. &quot;Hence&nbsp;...	uk.sports.yahoo.com	0.0	"""jp morgan"""
0	312888257910399972	Merrill LynchMerrill LynchMerrill LynchMerrill LynchMerrill LynchMerrill LynchMerrill LynchMerrill LynchMerrill LynchMerrill LynchMerrill LynchMerrill LynchMerrill LynchMerrill LynchMerrill LynchMerrill Lynch	Traders Spoofed Market To &#39;Rip Off&#39; Others, Ill. Jury Hears	https://www.law360.com/trials/articles/1404801/traders-spoofed-market-to-rip-off-others-ill-jury-hears&ct=ga&cd=CAIyHGY0MmIwN2U0YjQ5NDE2Mzk6Y28udWs6ZW46VVM&usg=AFQjCNH3dAYSMXUi3y9gyAq7qowxbfa2UQ	2021-07-21T00:33:45Z	Law360 (July 20, 2021, 8:37 PM EDT) -- Two former Merrill Lynch traders manipulated the precious metals market using a scheme to fake the&nbsp;...	law360.com	0.0	"""merrill lynch"""
1	3494418957506166292	Merrill LynchMerrill LynchMerrill LynchMerrill LynchMerrill LynchMerrill LynchMerrill LynchMerrill LynchMerrill LynchMerrill LynchMerrill LynchMerrill LynchMerrill LynchMerrill LynchMerrill LynchMerrill Lynch	Debenhams pension scandal: MPs demand answers from private equity &#39;asset strippers&#39; as retirees ...	https://www.thisismoney.co.uk/money/markets/article-9807321/Debenhams-pension-scandal-MPs-demand-answers-retirees-face-10-cut.html%3Fns_mchannel%3Drss%26ns_campaign%3D1490%26ito%3D1490&ct=ga&cd=CAIyHGY0MmIwN2U0YjQ5NDE2Mzk6Y28udWs6ZW46VVM&usg=AFQjCNG9v5tvvHk9ZdNjsQh69GOYE2ah9Q	2021-07-20T21:00:00Z	CVC, Merrill Lynch and TPG have declined to comment about decisions taken when they ran Debenhams and the collapse of the business. TOP DIY&nbsp;...	thisismoney.co.uk	0.0	"""merrill lynch"""
2	7190175571337045568	Merrill LynchMerrill LynchMerrill LynchMerrill LynchMerrill LynchMerrill LynchMerrill LynchMerrill LynchMerrill LynchMerrill LynchMerrill LynchMerrill LynchMerrill LynchMerrill LynchMerrill LynchMerrill Lynch	Commercial/Corporate Card Market Overview on Product Performance 2027| American Express ...	https://neighborwebsj.com/news/7259636/commercial-corporate-card-market-overview-on-product-performance-2027-american-express-banco-itau-bank-of-america-merrill-lynch-bank-of-brazil-bank-of-east-asia/&ct=ga&cd=CAIyHGY0MmIwN2U0YjQ5NDE2Mzk6Y28udWs6ZW46VVM&usg=AFQjCNFuAKkccjtQpvt6wUtDyuVVd5GJfg	2021-07-20T20:26:15Z	... Market Overview on Product Performance 2027| American Express, Banco Itau, Bank of America Merrill Lynch, Bank of Brazil, Bank of East Asia.	neighborwebsj.com	0.0	"""merrill lynch"""
3	17152731898613744642	Merrill LynchMerrill LynchMerrill LynchMerrill LynchMerrill LynchMerrill LynchMerrill LynchMerrill LynchMerrill LynchMerrill LynchMerrill LynchMerrill LynchMerrill LynchMerrill LynchMerrill LynchMerrill Lynch	Six new trustees appointed to UCR Foundation board	https://insideucr.ucr.edu/stories/2021/07/20/six-new-trustees-appointed-ucr-foundation-board&ct=ga&cd=CAIyHGY0MmIwN2U0YjQ5NDE2Mzk6Y28udWs6ZW46VVM&usg=AFQjCNHm5utCiJccGLoCOceVsaaaYjmRhg	2021-07-20T20:03:45Z	She has 20 years of experience in global private equity investments having previously worked at Merrill, formerly known as Merrill Lynch. Liu serves&nbsp;...	insideucr.ucr.edu	0.0	"""merrill lynch"""
